textID,text,selected_text,sentiment
56629dc29e," who`s the one always working now?  oh yeah, still me.","who`s the one always working now?  oh yeah, still me.",neutral
b0a698c39f,Oh.... great.  I think I`m getting sick.,Oh.... great.  I think I`m getting sick.,neutral
c2a754b1a2," awe I am sorry, probably true.","awe I am sorry, probably true.",positive
2927c73310,  I have no idea whether or not to drink anymore...,I have no idea whether or not to drink anymore...,neutral
05bb41f628, Are you sure you want to know?  It`s http://bit.ly/AUuAC - it makes me want to run. In other news: Happy Star Wars Day!,: Happy,positive
f11b2cdd64,Jus got done swimming! Soon ima need to stay outta the sun,Jus got done swimming! Soon ima need to stay outta the sun,neutral
89fe24a49a,Today celebrating two new people becoming australian citizens. I am hoping for a good dinner.,good,positive
dcbe6abc61, heeeeey baby ? where are you?,heeeeey baby ? where are you?,neutral
a75502baae,contemplating whether or not I will go to prom as I listen to my 80`s playlist. 'Somethings tellin me it might be you!' Stephen bishop,contemplating whether or not I will go to prom as I listen to my 80`s playlist. 'Somethings tellin me it might be you!' Stephen bishop,neutral
e1991653ec,home alone on a friday night  doesnt get sadder than that folks,alone,negative
e3b9c4871f,is back in fine old melbourne town....,is back in fine old melbourne town....,neutral
1c4af889ad,"_Beez - I`m 20% hetero-challenged, but still didn`t care for 'Milk'... I thought it was boring.",I thought it was boring.,negative
c4b6fa6adf, I treat my hair so badly. It`s revenge for it turning grey prematurely,badly.,negative
d298680942," Yeah, they`re great. I think we`ll hear more of them in the years to come","Yeah, they`re great.",positive
62da1d2932, Thanks for the advice! Went to the doctor`s and slept a lot yesterday  Must be the meds.,Thanks,positive
32ad4bc470,http://twitpic.com/4wkzi - before prom. this is when all the chaos began,chaos,negative
03ff7b5de5, I`m so mad I cant go to that...you`re like an hour away from me.,I`m so mad,negative
60297b1b97,mozert requiem tonight,mozert requiem tonight,neutral
a8b9bef7d0,Misses the good old days!,Misses the good old days!,negative
42accbb9eb,My birthday is a week from today!,My birthday is a week from today!,neutral
869918c72e,Well on a normal day I`d already be done with work...Unfortunately this is not a normal day. Which means I`ll be in the office till late.,Unfortunately,negative
2ef487bd7d," last night after long drive, slept really well, now time for dino`s wasstraat","slept really well,",positive
31fd82b306, I wish you guys had gotten it on video,wish,positive
05e5046ee4, cool. I`m tempted too see it again  I feel sorry for JB though because there were hardly any people,cool. I`m tempted too see it again  I feel sorry for JB though because there were hardly any people,neutral
d4f4ac7b4d,  Haha ! Go Martin ! His fixed our Ski like a million times ...,Haha ! Go Martin ! His fixed our Ski like a million times ...,positive
256c22835a,"Noooo my favorite coworker just got a new job, he`s doing marc jacobs shows now, not fair! I don`t want him 2 go!",not fair!,negative
bf3b0f2246,My BFF rocking Hotel California now. No  songs!  done stay the same. What`s next? Hmmm.. Careless whisper!,. Careless,negative
dd347b56a1,  nice one,nice one,positive
fe0c97fb9f, yes but they hate it when we do it...silly boys,hate it,negative
0138eb47f4," btw, short notice I know, but we`re RSVPing no for your party- thanks so much for the invitation, though!  I`m out for 2nite too",thanks,positive
e86275435d, i`m sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?,i`m sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?,neutral
88851663d2, hey you ****!! that`s kinda mean dont yu think?!,hey you ****!! that`s kinda mean dont yu think?!,negative
1d38371edb,_Houdin blind faith. Thats a crack-up,blind faith.,negative
76a83e6c56,has work this afternoon,has work this afternoon,neutral
bed4306d9b, How inconsiderate!,How inconsiderate!,negative
a10e8911e9,if aint Bee then it aint me...ya heard me?  {this for u keemie},if aint Bee then it aint me...ya heard me?  {this for u keemie},neutral
d3faf04396, I can`t take it,I can`t take it,negative
b6e6203678, what?? can`t believe it,can`t believe it,negative
c0fff30598,"NOOOOO! serena and darrian don`t remember each other, and i`ve been waiting all day to see them confess their love","NOOOOO! serena and darrian don`t remember each other, and i`ve been waiting all day to see them confess their love",neutral
876ba674c9,has got a degree in BS.,has got a degree in BS.,positive
1f27adbaa5," , Just read an article that buying IP`s doesn`t necessary mean to get developement teams . Does that mean   ?",", Just read an article that buying IP`s doesn`t necessary mean to get developement teams . Does that mean",neutral
f07b61254b,Nite nite my fellow tweeters goin to put ma ipod in n listen to some westlife missin those guys  then headin to sleep early start  7am x,Nite nite my fellow tweeters goin to put ma ipod in n listen to some westlife missin those guys  then headin to sleep early start  7am,neutral
df57668a1f, thanks!!! it was a ballroom dancing competition,thanks!!!,positive
70df40db25, I concur with ! It`s priority on today`s to do list  http://twitter.com/karasw/status/1695368792,concur,positive
7664ce6004," ohh shardup! hehe. hes hot lah, gotta admeeet! bleh.","ohh shardup! hehe. hes hot lah, gotta admeeet! bleh.",neutral
5312494a6e,My dad`s not feeling well. I want to make him soup. Suggestions guys? + get well soon ayah,not feeling well.,negative
4cc593925c,the dates of the hockey games were confused they`re next week,confused,negative
146c706c22,"well,only one week left of my holidays,sad sad",sad sad,negative
44932eeb81,Karaoke at a small town bar. Having a wonderful time!,a wonderful time!,positive
7a2dd41437,"  I care about Eurovision! And yes, they have a 50% jury-based vote this year  #eurovision2009",I care,positive
1963535176,Nothing like home-made paranthas for breakfast,Nothing like home-made paranthas for breakfast,positive
cfe32cb6f7," hey bettiye,  i did see her. stay tuned for videos and blog  hows was obsessed?? i need to get thru exams then imma watch it","hey bettiye,  i did see her. stay tuned for videos and blog  hows was obsessed?? i need to get thru exams then imma watch it",neutral
50beac3041,_west and by music I meant awesome Christian artists.,I meant awesome Christian artists.,positive
b3940abd6f,Please don`t vote for her out of sympathy!  #BGT,Please don`t vote for her out of sympathy!,negative
96add8a10a, love that birdy nest! though i already got us another kind,love that birdy nest!,positive
a2b1222f38,missing  lol. plaid bud. haha. **** i can`t do the BG right.,missing  lol. plaid bud. haha. **** i can`t do the BG right.,negative
452e060f62,About to make **** happen  *Pu+ !+ 0n M3*,About to make **** happen,neutral
5755368f30," If y`all say so, I trust you on that one","If y`all say so, I trust you on that one",neutral
ac8dae7460,oh yeah... happy Mothers day to every mom out there and to my friend`s moms,happy Mothers day,positive
c5b161e18e,"Colleague that 'helped' by creating his unit`s site in iWeb was NOT helpful. Trash code, 24 CSS files for a 4 page site, no optimizing.",NOT helpful.,negative
43334df129,haha wow there`s a song called `hit me on twitter` lmao. okay g`night,g`night,positive
2e25b2c4cf,Jay Leno has one more show left as the host of The Tonight Show,Jay Leno has one more show left as the host of The Tonight Show,neutral
d3fea3178b,"I fat-fingered the Coke machine, so I am drinking a Diet Pepsi instead of a Diet Dr. Pepper.   I wish the machine used error correction!","I fat-fingered the Coke machine, so I am drinking a Diet Pepsi instead of a Diet Dr. Pepper.   I wish the machine used error correction!",neutral
f107f7256e,Def wants to cuddle it out maybe play but has no one to do it with the bc is far away,no one to do it,negative
a2f1cb807d,Off to work now apparently sun shining not a valid excuse to stay home,ff to work now apparently sun shining not a valid excuse to stay home,neutral
5aba7bc014,I`m grounded til tomorrow. Sorry to anyone I made plans with.  It`ll have to be tomorrow. (annoyed) http://plurk.com/p/x332r,Sorry to anyone,negative
6c344c1dac,Watching my fav movie...Two Can Play That Game! 'Ever notice how men start to act up around Spring time?' Shante Smith,my fav movie..,positive
0195ac1050,Hope my roommates having a good morning without TP and soap!,Hope,positive
2b69b98ee6," No, I`m in the US for the weekend not the UK","No, I`m in the US for the weekend not the UK",neutral
2005f1cf47, yeah... i guess my password was also changed... i was not able to login my FB  cahnge my pw again ...ufff,yeah... i guess my password was also changed... i was not able to login my FB  cahnge my pw again ...ufff,neutral
dab2082ede, yus! :3 he was really nice,he was really nice,positive
106e3d1042,**** being broke on the day Guitar Hero Metallica comes out!  Boooooooo,Boooooooo,negative
b5540df36d, has more followers than me. I wanna be as cool as her. Follow her so that will never happen.,has more followers than me. I wanna be as cool as her. Follow her so that will never happen.,neutral
b6ae06369c,Revamping my recording studio today and adding some nice high end outboard gear...very exited!,very exited!,positive
f30a1473ad,"_esl  If in doubt, wash separately   Normal concern is something fading onto the white.","_esl  If in doubt, wash separately   Normal concern is something fading onto the white.",neutral
11cc7194c6,Had to cancel subscriptions today to NZZ and Economist at office  #costsavings Luckily they also have online versions,Had to cancel subscriptions today to NZZ and Economist at office  #costsavings Luckily they also have online versions,neutral
962855074a,"Cleaning out my desk, I`ve found a betting slip from three months ago, I stuck a tenner on #newcastle getting relegated. In the money","Cleaning out my desk, I`ve found a betting slip from three months ago, I stuck a tenner on #newcastle getting relegated. In the money",neutral
9864618eca,fucken tired as ****  it`s sunny.. good day? deffff,fucken tired as ****,negative
653bcd2fc2,Its so obvious Holly will go thru on the public vote straight away.. SOOO obvious.  Then Aidan and Greg for judges but neither should go,Its so obvious Holly will go thru on the public vote straight away.. SOOO obvious.  Then Aidan and Greg for judges but neither should go,neutral
e3d9ecaab6," not so awesome now, huh? LOL","not so awesome now, huh? LOL",neutral
7d665a86e0," Thank a Chu?t ï¿½  Ch?c v?y quï¿½, hik, ch?c em ph?i ?i h?c 1 khï¿½a ph? c?p ki?n th?c c? khï¿½ g?p =.=",Thank a Chu?,positive
eb13d7f4a5, hmmm Essense awards would be fun... but also pricy,fun.,positive
efc487e1cc,Volunteering at Down Syndrome Indiana on Wednesday,Volunteering at Down Syndrome Indiana on Wednesday,neutral
d81a9658f1,I want my Katie.,I want my Katie.,neutral
85df8f261a, IN Filipino if u say 'Nakuh grabeh!' it`s like sayin OMG,IN Filipino if u say 'Nakuh grabeh!' it`s like sayin OMG,neutral
39c984c2eb,"sometimes i wish i were a man, i could pee were i stand, and scratch my chest, but instead? here lies a breast  hah","sometimes i wish i were a man, i could pee were i stand, and scratch my chest, but instead? here lies a breast  hah",negative
6ca23f90ff, Thats actually not that fun as you would think... I was hurting for a week after a similar experience.,Thats actually not that fun as you would think.,negative
